"genus","condition","avg_abundance"
"Methylomonas","b",0.146666666666667
"Methylophaga","a",0.0666666666666667
"Methylophaga","b",0
"Methylophilus","a",0
"Methylophilus","b",0
"Methylotenera","a",0.0333333333333333
"Methylotenera","b",0
"Methyloversatilis","a",0.166666666666667
"Methyloversatilis","b",0.183333333333333
"Methylovorus","a",0.0666666666666667
"Methylovorus","b",0
"Methylovulum","a",0.633333333333333
"Methylovulum","b",0.366666666666667
"Micavibrio","a",0.433333333333333
"Micavibrio","b",0.2
"Microbacterium","a",0.125925925925926
"Microbacterium","b",0.0518518518518519
"Microcoleus","a",0.05
"Microcoleus","b",0
"Microcystis","a",0.516666666666667
"Microcystis","b",0.333333333333333
"Microlunatus","a",0
"Microlunatus","b",0.0333333333333333
"Micromonospora","a",0.1
"Micromonospora","b",0.0333333333333333
"Microtetraspora","a",0.133333333333333
"Microtetraspora","b",0.0666666666666667
"Microvirga","a",0.0833333333333333
"Microvirga","b",0.0833333333333333
"Microvirgula","a",0.0666666666666667
"Microvirgula","b",0
"Mitosporidium","a",0
"Mitosporidium","b",0
"Mitsuaria","a",0.366666666666667
"Mitsuaria","b",0.0333333333333333
"Mitsuokella","a",6.41111111111111
"Mitsuokella","b",1.28888888888889
"Mobiluncus","a",0.1
"Mobiluncus","b",0.3
"Mogibacterium","a",1.02222222222222
"Mogibacterium","b",0.733333333333333
"Moniliophthora","a",0.1
"Moniliophthora","b",0.1
"Moorea","a",0.6
"Moorea","b",0.433333333333333
"Moorella","a",0.58
"Moorella","b",0.553333333333333
"Moraxella","a",0.0416666666666667
"Moraxella","b",0.0333333333333333
"Morganella","a",0.1
"Morganella","b",0.25
"Moritella","a",0.0333333333333333
"Moritella","b",0.0333333333333333
"Morococcus","a",0.0333333333333333
"Morococcus","b",0
"Mortierella","a",0.15
"Mortierella","b",0.25
"Mucilaginibacter","a",0.530555555555556
"Mucilaginibacter","b",0.219444444444444
"Mucinivorans","a",6
"Mucinivorans","b",2.7
"Mucispirillum","a",0.133333333333333
"Mucispirillum","b",0.0666666666666667
"Murdochiella","a",1.36666666666667
"Murdochiella","b",1.8
"Muricauda","a",0.0583333333333333
"Muricauda","b",0.0416666666666667
"Mycetocola","a",0
"Mycetocola","b",0.0333333333333333
"Mycobacterium","a",0.118181818181818
"Mycobacterium","b",0.133333333333333
"Mycoplasma","a",6.95686274509804
"Mycoplasma","b",0.5
"Myroides","a",0.372222222222222
"Myroides","b",0.166666666666667
"Myxococcus","a",0.0333333333333333
"Myxococcus","b",0
"Myxosarcina","a",0
"Myxosarcina","b",0
"N4virus","a",0.0777777777777778
"N4virus","b",0.0111111111111111
"Nafulsella","a",0.166666666666667
"Nafulsella","b",0.466666666666667
"Natranaerobius","a",0.666666666666667
"Natranaerobius","b",0.366666666666667
"Natrialba","a",0.1
"Natrialba","b",0.166666666666667
"Natribacillus","a",0.266666666666667
"Natribacillus","b",0.233333333333333
"Natronincola","a",1.96666666666667
"Natronincola","b",2.43333333333333
"Natronobacterium","a",0.366666666666667
"Natronobacterium","b",0.1
"Natronorubrum","a",0.0666666666666667
"Natronorubrum","b",0.0333333333333333
"Nautilia","a",0
"Nautilia","b",0
"Necropsobacter","a",0.166666666666667
"Necropsobacter","b",0.0333333333333333
"Negativicoccus","a",0.2
"Negativicoccus","b",0.3
"Neisseria","a",0.055
"Neisseria","b",0.0633333333333333
"Neptunomonas","a",0.05
"Neptunomonas","b",0
"Neurospora","a",0
"Neurospora","b",0.516666666666667
"Nevskia","a",0
"Nevskia","b",0
"Niabella","a",0.977777777777778
"Niabella","b",0.666666666666667
"Niastella","a",0.55
"Niastella","b",0.416666666666667
"Nitratifractor","a",0.266666666666667
"Nitratifractor","b",0.2
"Nitratiruptor","a",0.0333333333333333
"Nitratiruptor","b",0
"Nitrincola","a",0.166666666666667
"Nitrincola","b",0.0666666666666667
"Nitritalea","a",0.1
"Nitritalea","b",0
"Nitrobacter","a",0.0333333333333333
"Nitrobacter","b",0.0166666666666667
"Nitrolancea","a",0
"Nitrolancea","b",0.0333333333333333
"Nitrosococcus","a",0.166666666666667
"Nitrosococcus","b",0.133333333333333
"Nitrosomonas","a",0.1125
"Nitrosomonas","b",0.104166666666667
"Nitrososphaera","a",0.2
"Nitrososphaera","b",0
"Nitrosospira","a",0.308333333333333
"Nitrosospira","b",0.125
"Nitrosovibrio","a",0.166666666666667
"Nitrosovibrio","b",0.0333333333333333
"Nitrospina","a",0.0333333333333333
"Nitrospina","b",0
"Nitrospira","a",0.05
"Nitrospira","b",0
"Nitrospirillum","a",0.333333333333333
"Nitrospirillum","b",0.3
"Nocardia","a",0.161111111111111
"Nocardia","b",0.105555555555556
"Nocardioides","a",0.0555555555555556
"Nocardioides","b",0.0666666666666667
"Nocardiopsis","a",0.111111111111111
"Nocardiopsis","b",0.0666666666666667
"Nodularia","a",0.8
"Nodularia","b",0.6
"Nonlabens","a",0.127777777777778
"Nonlabens","b",0.127777777777778
"Nonomuraea","a",0.1
"Nonomuraea","b",0.0666666666666667
"Nostoc","a",0.1
"Nostoc","b",0.04
"Noviherbaspirillum","a",0.0333333333333333
"Noviherbaspirillum","b",0.0333333333333333
"Novosphingobium","a",0.116666666666667
"Novosphingobium","b",0.0777777777777778
"Obesumbacterium","a",0.0333333333333333
"Obesumbacterium","b",0.0666666666666667
"Oblitimonas","a",0.3
"Oblitimonas","b",0.0666666666666667
"Oceanibaculum","a",0.0333333333333333
"Oceanibaculum","b",0.0333333333333333
"Oceanicaulis","a",0.2
"Oceanicaulis","b",0.3
"Oceanicola","a",0.0666666666666667
"Oceanicola","b",0.0166666666666667
"Oceanithermus","a",0.0666666666666667
"Oceanithermus","b",0.0333333333333333
"Oceanivirga","a",0.0666666666666667
"Oceanivirga","b",0.1
"Oceanobacillus","a",0.176190476190476
"Oceanobacillus","b",0.147619047619048
"Oceanospirillum","a",0.2
"Oceanospirillum","b",0.0333333333333333
"Ochrobactrum","a",0.433333333333333
"Ochrobactrum","b",0.266666666666667
"Ochrovirga","a",0.0666666666666667
"Ochrovirga","b",0.0666666666666667
"Odoribacter","a",164.922222222222
"Odoribacter","b",122.983333333333
"Oenococcus","a",0.0333333333333333
"Oenococcus","b",0
"Oleiagrimonas","a",0.0666666666666667
"Oleiagrimonas","b",0.0333333333333333
"Oleiphilus","a",0.133333333333333
"Oleiphilus","b",0.0666666666666667
"Oleispira","a",0.0333333333333333
"Oleispira","b",0
"Olivibacter","a",0.3
"Olivibacter","b",0.3
"Olleya","a",0
"Olleya","b",0
"Olsenella","a",1.06363636363636
"Olsenella","b",1.04848484848485
"Opitutus","a",0.266666666666667
"Opitutus","b",0.2
"Orenia","a",0.533333333333333
"Orenia","b",0.266666666666667
"Oribacterium","a",5.60740740740741
"Oribacterium","b",5.55185185185185
"Ornatilinea","a",0.233333333333333
"Ornatilinea","b",0.433333333333333
"Ornithinibacillus","a",0.166666666666667
"Ornithinibacillus","b",0.233333333333333
"Ornithobacterium","a",2.26666666666667
"Ornithobacterium","b",1.8
"Oscillatoria","a",0.111111111111111
"Oscillatoria","b",0.0444444444444444
"Oscillibacter","a",210.996296296296
"Oscillibacter","b",196.962962962963
"Owenweeksia","a",0.233333333333333
"Owenweeksia","b",0.233333333333333
"Oxalobacter","a",5.03333333333333
"Oxalobacter","b",2.4
"Oxobacter","a",5.36666666666667
"Oxobacter","b",3.8
"Paenarthrobacter","a",0.566666666666667
"Paenarthrobacter","b",0.3
"Paenibacillus","a",0.634666666666667
"Paenibacillus","b",0.598888888888889
"Paeniclostridium","a",12.9
"Paeniclostridium","b",11.3
"Paenirhodobacter","a",0
"Paenirhodobacter","b",0.0666666666666667
"Paenisporosarcina","a",0.0777777777777778
"Paenisporosarcina","b",0.0666666666666667
"Paludibacter","a",1.1
"Paludibacter","b",0.4
"Pandoraea","a",0.0333333333333333
"Pandoraea","b",0.0166666666666667
"Pannonibacter","a",0.333333333333333
"Pannonibacter","b",0.466666666666667
"Pantoea","a",0.166666666666667
"Pantoea","b",0.166666666666667
"Parabacteroides","a",73.5518518518519
"Parabacteroides","b",52.2055555555556
"Paraburkholderia","a",0.118518518518519
"Paraburkholderia","b",0.0740740740740741
"Parachlamydia","a",0.416666666666667
"Parachlamydia","b",0.266666666666667
"Paraclostridium","a",0.483333333333333
"Paraclostridium","b",0.55
"Paracoccus","a",0.08
"Paracoccus","b",0.02
"Parageobacillus","a",0.183333333333333
"Parageobacillus","b",0.166666666666667
"Paraglaciecola","a",0.0333333333333333
"Paraglaciecola","b",0.0166666666666667
"Parapedobacter","a",0.366666666666667
"Parapedobacter","b",0.2
"Paraprevotella","a",85.7888888888889
"Paraprevotella","b",28.3777777777778
"Pararhodospirillum","a",0.1
"Pararhodospirillum","b",0
"Parascardovia","a",0.333333333333333
"Parascardovia","b",0.266666666666667
"Parasitella","a",0.0666666666666667
"Parasitella","b",0
"Parastagonospora","a",0.0666666666666667
"Parastagonospora","b",0
"Parasutterella","a",99.1166666666667
"Parasutterella","b",103.383333333333
"Parvimonas","a",0.85
"Parvimonas","b",0.825
"Pasteurella","a",0.266666666666667
"Pasteurella","b",0.211111111111111
"Paucibacter","a",0.0333333333333333
"Paucibacter","b",0.0333333333333333
"Paucisalibacillus","a",0.45
"Paucisalibacillus","b",0.433333333333333
"Pectobacterium","a",0.0888888888888889
"Pectobacterium","b",0.0888888888888889
"Pediococcus","a",0.233333333333333
"Pediococcus","b",0.1
"Pedobacter","a",0.31
"Pedobacter","b",0.156666666666667
"Pedosphaera","a",0.6
"Pedosphaera","b",0.3
"Pelagibacterium","a",0.0666666666666667
"Pelagibacterium","b",0
"Pelagirhabdus","a",0.0333333333333333
"Pelagirhabdus","b",0.0666666666666667
"Pelistega","a",0
"Pelistega","b",0.0666666666666667
"Pelobacter","a",0.475
"Pelobacter","b",0.4
"Pelodictyon","a",0.4
"Pelodictyon","b",0.35
"Pelosinus","a",2.41666666666667
"Pelosinus","b",1.63333333333333
"Pelotomaculum","a",0.466666666666667
"Pelotomaculum","b",0.366666666666667
"Peptoanaerobacter","a",3.73333333333333
"Peptoanaerobacter","b",3.36666666666667
"Peptoclostridium","a",2.13333333333333
"Peptoclostridium","b",2.03333333333333
"Peptococcus","a",1.93333333333333
"Peptococcus","b",1.16666666666667
"Peptoniphilus","a",0.477777777777778
"Peptoniphilus","b",0.455555555555556
"Peptostreptococcus","a",0.72
"Peptostreptococcus","b",0.873333333333333
"Pequenovirus","a",0.1
"Pequenovirus","b",0.1
"Persephonella","a",0.1
"Persephonella","b",0.1
"Persicobacter","a",0.283333333333333
"Persicobacter","b",0.05
"Petrimonas","a",1.16666666666667
"Petrimonas","b",0.4
"Petrotoga","a",0.7
"Petrotoga","b",0.4
"Phaeobacter","a",0.333333333333333
"Phaeobacter","b",0.2
"Phaeodactylibacter","a",0.333333333333333
"Phaeodactylibacter","b",0.1
"Phaeospirillum","a",0.2
"Phaeospirillum","b",0.0333333333333333
"Phascolarctobacterium","a",600.811111111111
"Phascolarctobacterium","b",352.955555555556
"Phaseolibacter","a",0.0333333333333333
"Phaseolibacter","b",0
"Phi29virus","a",0.111111111111111
"Phi29virus","b",0.111111111111111
"Phialocephala","a",0.0666666666666667
"Phialocephala","b",0.0333333333333333
"Phocaeicola","a",0.3
"Phocaeicola","b",0.133333333333333
"Phormidesmis","a",0.266666666666667
"Phormidesmis","b",0.0666666666666667
"Phormidium","a",0.0833333333333333
"Phormidium","b",0.05
"Photobacterium","a",0.116666666666667
"Photobacterium","b",0.0805555555555556
"Photorhabdus","a",0.244444444444444
"Photorhabdus","b",0.166666666666667
"Phycisphaera","a",0.366666666666667
"Phycisphaera","b",0.2
"Phycomyces","a",0.0666666666666667
"Phycomyces","b",0.133333333333333
"Phyllobacterium","a",0.0333333333333333
"Phyllobacterium","b",0
"Pirellula","a",0.4
"Pirellula","b",0.266666666666667
"Piscicoccus","a",0.0333333333333333
"Piscicoccus","b",0.0333333333333333
"Piscirickettsia","a",0
"Piscirickettsia","b",0.0333333333333333
"Planctomyces","a",0.516666666666667
"Planctomyces","b",0.183333333333333
"Planktothricoides","a",0.1
"Planktothricoides","b",0
"Planktothrix","a",0.0333333333333333
"Planktothrix","b",0
"Planococcus","a",0.0933333333333333
"Planococcus","b",0.0666666666666667
"Planomicrobium","a",0.383333333333333
"Planomicrobium","b",0.4
"Plesiocystis","a",0.0333333333333333
"Plesiocystis","b",0
"Plesiomonas","a",0.3
"Plesiomonas","b",0
"Pleurocapsa","a",0
"Pleurocapsa","b",0.0333333333333333
"Pluralibacter","a",0.5
"Pluralibacter","b",0.833333333333333
"Polaribacter","a",0.381481481481481
"Polaribacter","b",0.133333333333333
"Polaromonas","a",0.116666666666667
"Polaromonas","b",0.05
"Polycyclovorans","a",0.0666666666666667
"Polycyclovorans","b",0.1
"Polymorphum","a",0.0666666666666667
"Polymorphum","b",0
"Pontibacillus","a",0.32
"Pontibacillus","b",0.273333333333333
"Pontibacter","a",0.22
"Pontibacter","b",0.266666666666667
"Porphyromonas","a",1.41975308641975
"Porphyromonas","b",0.702469135802469
"Porticoccus","a",0.0333333333333333
"Porticoccus","b",0.0333333333333333
"Potexvirus","a",0.755555555555556
"Potexvirus","b",0
"Potyvirus","a",0
"Potyvirus","b",0
"Prevotella","a",22.8125382262997
"Prevotella","b",7.56360856269113
"Pricia","a",0.0333333333333333
"Pricia","b",0.0333333333333333
"Prochlorococcus","a",0.1
"Prochlorococcus","b",0.133333333333333
"Prochlorothrix","a",0
"Prochlorothrix","b",0
"Prolixibacter","a",1.76666666666667
"Prolixibacter","b",0.733333333333333
"Propionibacterium","a",0.0555555555555556
"Propionibacterium","b",0.0777777777777778
"Propionicicella","a",0.133333333333333
"Propionicicella","b",0.0666666666666667
"Propionimicrobium","a",0.0166666666666667
"Propionimicrobium","b",0.0333333333333333
"Propionispira","a",2.91666666666667
"Propionispira","b",1.86666666666667
"Propionispora","a",1.83333333333333
"Propionispora","b",1.15
"Propionivibrio","a",0.283333333333333
"Propionivibrio","b",0.166666666666667
"Prosthecochloris","a",0.166666666666667
"Prosthecochloris","b",0.2
"Prosthecomicrobium","a",0.0333333333333333
"Prosthecomicrobium","b",0.0333333333333333
"Proteiniborus","a",3.33333333333333
"Proteiniborus","b",3.53333333333333
"Proteiniclasticum","a",4.5
"Proteiniclasticum","b",3.96666666666667
"Proteiniphilum","a",1.06666666666667
"Proteiniphilum","b",0.916666666666667
"Proteocatella","a",1.56666666666667
"Proteocatella","b",1.53333333333333
"Proteus","a",0.144444444444444
"Proteus","b",0.177777777777778
"Providencia","a",0.233333333333333
"Providencia","b",0.1
"Pseudanabaena","a",0
"Pseudanabaena","b",0.05
"Pseudarthrobacter","a",0.266666666666667
"Pseudarthrobacter","b",0.266666666666667
"Pseudoalteromonas","a",0.203333333333333
"Pseudoalteromonas","b",0.143333333333333
"Pseudobacteroides","a",5.53333333333333
"Pseudobacteroides","b",6.26666666666667
"Pseudobutyrivibrio","a",3.10740740740741
"Pseudobutyrivibrio","b",2.94074074074074
"Pseudoflavonifractor","a",68.1333333333333
"Pseudoflavonifractor","b",60.5333333333333
"Pseudomonas","a",0.13224043715847
"Pseudomonas","b",0.10327868852459
"Pseudonocardia","a",0.0666666666666667
"Pseudonocardia","b",0.0166666666666667
"Pseudopedobacter","a",0.266666666666667
"Pseudopedobacter","b",0.0666666666666667
"Pseudopropionibacterium","a",0.0333333333333333
"Pseudopropionibacterium","b",0
"Pseudoramibacter","a",3.66666666666667
"Pseudoramibacter","b",2.63333333333333
"Pseudorhodobacter","a",0.333333333333333
"Pseudorhodobacter","b",0.133333333333333
"Pseudoruegeria","a",0.1
"Pseudoruegeria","b",0.1
"Pseudosphingobacterium","a",0.533333333333333
"Pseudosphingobacterium","b",0.466666666666667
"Pseudothermotoga","a",0.183333333333333
"Pseudothermotoga","b",0.25
"Pseudovibrio","a",0.0666666666666667
"Pseudovibrio","b",0.111111111111111
"Pseudoxanthomonas","a",0.122222222222222
"Pseudoxanthomonas","b",0.0888888888888889
"Psychrilyobacter","a",0.966666666666667
"Psychrilyobacter","b",0.6
"Psychrobacillus","a",0.222222222222222
"Psychrobacillus","b",0.122222222222222
"Psychrobacter","a",0.05
"Psychrobacter","b",0.075
"Psychroflexus","a",0.25
"Psychroflexus","b",0.05
"Psychromonas","a",0.0833333333333333
"Psychromonas","b",0.0166666666666667
"Psychroserpens","a",0.133333333333333
"Psychroserpens","b",0.116666666666667
"Puccinia","a",0.0666666666666667
"Puccinia","b",0
"Pusillimonas","a",0
"Pusillimonas","b",0
"Pyramidobacter","a",28.9666666666667
"Pyramidobacter","b",28.7666666666667
"Pyrinomonas","a",0.0333333333333333
"Pyrinomonas","b",0
"Pyrococcus","a",0.05
"Pyrococcus","b",0.0333333333333333
"Raineyella","a",0.0666666666666667
"Raineyella","b",0.0333333333333333
"Ralstonia","a",0.144444444444444
"Ralstonia","b",0.0666666666666667
"Ramlibacter","a",0
"Ramlibacter","b",0.0333333333333333
"Rheinheimera","a",0.08
"Rheinheimera","b",0.02
"Rhizobium","a",0.0909090909090909
"Rhizobium","b",0.0515151515151515
"Rhizoctonia","a",0.0666666666666667
"Rhizoctonia","b",0
"Rhizophagus","a",0.266666666666667
"Rhizophagus","b",0.2
"Rhizopogon","a",0.0333333333333333
"Rhizopogon","b",0
"Rhizopus","a",0.366666666666667
"Rhizopus","b",0.466666666666667
"Rhodanobacter","a",0.0333333333333333
"Rhodanobacter","b",0
"Rhodobacter","a",0.0444444444444444
"Rhodobacter","b",0
"Rhodococcus","a",0.0555555555555556
"Rhodococcus","b",0.0111111111111111
"Rhodopirellula","a",0.194444444444444
"Rhodopirellula","b",0.0944444444444444
"Rhodoplanes","a",0.0666666666666667
"Rhodoplanes","b",0
"Rhodotorula","a",0
"Rhodotorula","b",0.1
"Richelia","a",0
"Richelia","b",0
"Riemerella","a",0.5
"Riemerella","b",0.155555555555556
"Rikenella","a",7.95
"Rikenella","b",4.78333333333333
"Risungbinella","a",0.1
"Risungbinella","b",0.0666666666666667
"Robinsoniella","a",5.45555555555556
"Robinsoniella","b",4.37777777777778
"Romboutsia","a",6.17777777777778
"Romboutsia","b",6.97777777777778
"Roseburia","a",157.892156862745
"Roseburia","b",143.896078431373
"Roseibium","a",0.266666666666667
"Roseibium","b",0.166666666666667
"Roseiflexus","a",0.133333333333333
"Roseiflexus","b",0
"Roseimaritima","a",0.133333333333333
"Roseimaritima","b",0.0333333333333333
"Roseivirga","a",0.0555555555555556
"Roseivirga","b",0.0222222222222222
"Roseobacter","a",0
"Roseobacter","b",0
"Roseomonas","a",0.1
"Roseomonas","b",0
"Roseospirillum","a",0.1
"Roseospirillum","b",0.0333333333333333
"Rothia","a",0.14
"Rothia","b",0.1
"Rouxiella","a",0.0333333333333333
"Rouxiella","b",0.1
"Rozella","a",0.0666666666666667
"Rozella","b",0.1
"Ruania","a",0.0666666666666667
"Ruania","b",0.0666666666666667
"Rubinisphaera","a",0.266666666666667
"Rubinisphaera","b",0.1
"Rubrimonas","a",0.1
"Rubrimonas","b",0.166666666666667
"Rubripirellula","a",0.266666666666667
"Rubripirellula","b",0.0333333333333333
"Rubritalea","a",0.1
"Rubritalea","b",0.133333333333333
"Rubrivivax","a",0.0333333333333333
"Rubrivivax","b",0.0166666666666667
"Rubrobacter","a",0.383333333333333
"Rubrobacter","b",0.183333333333333
"Rudanella","a",0.0666666666666667
"Rudanella","b",0.0666666666666667
"Ruegeria","a",0.1
"Ruegeria","b",0
"Rufibacter","a",0.22
"Rufibacter","b",0.12
"Rugosibacter","a",0.166666666666667
"Rugosibacter","b",0
"Ruminiclostridium","a",34.3708333333333
"Ruminiclostridium","b",31.5416666666667
"Ruminobacter","a",1.33333333333333
"Ruminobacter","b",1.2
"Ruminococcus","a",77.8550387596899
"Ruminococcus","b",74.8046511627907
"Rummeliibacillus","a",0.2
"Rummeliibacillus","b",0.0666666666666667
"Runella","a",0.533333333333333
"Runella","b",0.388888888888889
"Ruthenibacterium","a",199.9
"Ruthenibacterium","b",224.733333333333
"Saccharibacillus","a",0.15
"Saccharibacillus","b",0.1
"Saccharicrinis","a",1.36666666666667
"Saccharicrinis","b",0.5
"Saccharophagus","a",0.233333333333333
"Saccharophagus","b",0.466666666666667
"Saccharopolyspora","a",0.133333333333333
"Saccharopolyspora","b",0.133333333333333
"Saitoella","a",0.0666666666666667
"Saitoella","b",0
"Salegentibacter","a",0.0888888888888889
"Salegentibacter","b",0.0444444444444444
"Salimicrobium","a",0.0222222222222222
"Salimicrobium","b",0.0555555555555556
"Salinibacillus","a",0.0333333333333333
"Salinibacillus","b",0.0666666666666667
"Salinibacter","a",0.5
"Salinibacter","b",0.5
"Salinicoccus","a",0.0833333333333333
"Salinicoccus","b",0.05
"Salinimicrobium","a",0.0166666666666667
"Salinimicrobium","b",0
"Salinimonas","a",0.0666666666666667
"Salinimonas","b",0.0333333333333333
"Salinisphaera","a",0.0333333333333333
"Salinisphaera","b",0
"Salinispira","a",0.233333333333333
"Salinispira","b",0.2
"Salinispora","a",0.0666666666666667
"Salinispora","b",0
"Salinivibrio","a",0.0333333333333333
"Salinivibrio","b",0
"Salipaludibacillus","a",0.0333333333333333
"Salipaludibacillus","b",0.0666666666666667
"Salipiger","a",0.0333333333333333
"Salipiger","b",0.0333333333333333
"Salisaeta","a",0.0333333333333333
"Salisaeta","b",0
"Salmonella","a",8.43333333333333
"Salmonella","b",11.6
"Sandaracinus","a",0.233333333333333
"Sandaracinus","b",0.266666666666667
"Sanguibacteroides","a",14.4
"Sanguibacteroides","b",10.1333333333333
"Sap6virus","a",0
"Sap6virus","b",0
"Saprospira","a",0.4
"Saprospira","b",0.4
"Sarcina","a",10.3333333333333
"Sarcina","b",9.96666666666667
"Scardovia","a",0.3
"Scardovia","b",0.166666666666667
"Schizot4virus","a",0.2
"Schizot4virus","b",0.0333333333333333
"Schleiferia","a",0.0333333333333333
"Schleiferia","b",0
"Schlesneria","a",0.2
"Schlesneria","b",0.1
"Scytonema","a",0.322222222222222
"Scytonema","b",0.1
"Sebaldella","a",0.533333333333333
"Sebaldella","b",0.466666666666667
"Sedimentibacter","a",4.9
"Sedimentibacter","b",4.7
"Sediminibacillus","a",0.0666666666666667
"Sediminibacillus","b",0
"Sediminibacter","a",0.0333333333333333
"Sediminibacter","b",0
"Sediminibacterium","a",0.0333333333333333
"Sediminibacterium","b",0
"Sediminimonas","a",0
"Sediminimonas","b",0.0666666666666667
"Sediminispirochaeta","a",1.81666666666667
"Sediminispirochaeta","b",1.7
"Segetibacter","a",0.0666666666666667
"Segetibacter","b",0
"Selenomonas","a",2.26060606060606
"Selenomonas","b",1.56969696969697
"Sellimonas","a",4.1
"Sellimonas","b",4.23333333333333
"Senegalimassilia","a",1.13333333333333
"Senegalimassilia","b",1.36666666666667
"Serratia","a",0.0523809523809524
"Serratia","b",0.0714285714285714
"Sharpea","a",3.56666666666667
"Sharpea","b",3.93333333333333
"Shewanella","a",0.166666666666667
"Shewanella","b",0.0757575757575758
"Shigella","a",2.74444444444444
"Shigella","b",3.54444444444444
"Shimazuella","a",0.133333333333333
"Shimazuella","b",0.166666666666667
"Shuttleworthia","a",1.66666666666667
"Shuttleworthia","b",1.46666666666667
"Siansivirga","a",0.2
"Siansivirga","b",0.1
"Silviavirus","a",0.333333333333333
"Silviavirus","b",0.0333333333333333
"Silvibacterium","a",0.1
"Silvibacterium","b",0
"Simonsiella","a",0.0666666666666667
"Simonsiella","b",0.0333333333333333
"Singulisphaera","a",0.3
"Singulisphaera","b",0.233333333333333
"Sinomonas","a",0.0666666666666667
"Sinomonas","b",0.1
"Sinorhizobium","a",1.75
"Sinorhizobium","b",0.683333333333333
"Sinosporangium","a",0.0333333333333333
"Sinosporangium","b",0.0333333333333333
"Skermanella","a",0.0333333333333333
"Skermanella","b",0.0333333333333333
"Skermania","a",0.0333333333333333
"Skermania","b",0.0333333333333333
"Slackia","a",1.04666666666667
"Slackia","b",1.03333333333333
"Smithella","a",0.116666666666667
"Smithella","b",0.133333333333333
"Sneathia","a",0.166666666666667
"Sneathia","b",0.2
"Snodgrassella","a",0.0666666666666667
"Snodgrassella","b",0.122222222222222
"Sodalis","a",0.0333333333333333
"Sodalis","b",0.0333333333333333
"Solibacillus","a",0.133333333333333
"Solibacillus","b",0
"Solirubrobacter","a",0.0666666666666667
"Solirubrobacter","b",0.1
"Solitalea","a",0.566666666666667
"Solitalea","b",0.433333333333333
"Solobacterium","a",6.06666666666667
"Solobacterium","b",6.03333333333333
"Sorangium","a",0.266666666666667
"Sorangium","b",0.133333333333333
"Sphaerobacter","a",0.366666666666667
"Sphaerobacter","b",0.4
"Sphaerochaeta","a",1.84444444444444
"Sphaerochaeta","b",1.72222222222222
"Sphaerotilus","a",0
"Sphaerotilus","b",0
"Sphingobacterium","a",0.430555555555556
"Sphingobacterium","b",0.327777777777778
"Sphingobium","a",0.0333333333333333
"Sphingobium","b",0.0166666666666667
"Sphingomonas","a",0.123333333333333
"Sphingomonas","b",0.103333333333333
"Sphingopyxis","a",0.0777777777777778
"Sphingopyxis","b",0.0444444444444444
"Spirillospora","a",0.0666666666666667
"Spirillospora","b",0.0666666666666667
"Spirochaeta","a",0.361111111111111
"Spirochaeta","b",0.283333333333333
"Spiroplasma","a",0.125
"Spiroplasma","b",0.0166666666666667
"Spirosoma","a",0.226666666666667
"Spirosoma","b",0.12
"Spirulina","a",0
"Spirulina","b",0.0333333333333333
"Spizellomyces","a",0.4
"Spizellomyces","b",0.4
"Sporanaerobacter","a",2.9
"Sporanaerobacter","b",2.96666666666667
"Sporocytophaga","a",0.2
"Sporocytophaga","b",0.0333333333333333
"Sporolactobacillus","a",0.533333333333333
"Sporolactobacillus","b",0.388888888888889
"Sporolituus","a",0.1
"Sporolituus","b",0
"Sporomusa","a",9.13333333333333
"Sporomusa","b",5.93333333333333
"Sporosarcina","a",0.366666666666667
"Sporosarcina","b",0.344444444444444
"Stanieria","a",0.0333333333333333
"Stanieria","b",0.0333333333333333
"Staphylococcus","a",0.761111111111111
"Staphylococcus","b",0.575
"Stenotrophomonas","a",0.655555555555556
"Stenotrophomonas","b",0.577777777777778
"Stenoxybacter","a",0.5
"Stenoxybacter","b",0.7
"Stigmatella","a",0.666666666666667
"Stigmatella","b",0.5
"Stomatobaculum","a",7.4
"Stomatobaculum","b",6.43333333333333
"Streptacidiphilus","a",0.2
"Streptacidiphilus","b",0.2
"Streptobacillus","a",0.2
"Streptobacillus","b",0.233333333333333
"Streptococcus","a",1.72631578947368
"Streptococcus","b",1.92070175438596
"Streptomyces","a",0.103448275862069
"Streptomyces","b",0.0862068965517241
"Streptosporangium","a",0.0666666666666667
"Streptosporangium","b",0.0333333333333333
"Subdoligranulum","a",399.877777777778
"Subdoligranulum","b",429.855555555556
"Succinatimonas","a",1.98333333333333
"Succinatimonas","b",1.26666666666667
"Succiniclasticum","a",3.46666666666667
"Succiniclasticum","b",1.56666666666667
"Succinimonas","a",1.8
"Succinimonas","b",1.3
"Succinispira","a",5.23333333333333
"Succinispira","b",2.76666666666667
"Succinivibrio","a",2.16666666666667
"Succinivibrio","b",1.43333333333333
"Sugiyamaella","a",0
"Sugiyamaella","b",0
"Sulfitobacter","a",0.0166666666666667
"Sulfitobacter","b",0.0166666666666667
"Sulfobacillus","a",0.533333333333333
"Sulfobacillus","b",0.5
"Sulfuricurvum","a",0.1
"Sulfuricurvum","b",0.0333333333333333
"Sulfurifustis","a",0.166666666666667
"Sulfurifustis","b",0.0333333333333333
"Sulfurihydrogenibium","a",0.0833333333333333
"Sulfurihydrogenibium","b",0.05
"Sulfurimonas","a",0.0777777777777778
"Sulfurimonas","b",0.0777777777777778
"Sulfuritalea","a",0.266666666666667
